identifier,series,control_symbol,title,contents_dates,start_date,end_date,access_status,location,digitised_status,digitised_pages
1596197,A9108,ROLL 15/20,British youth peace festival - 1952,1951 - 1952,1951,1952,Open with exception,Canberra,False,0
1596200,A9108,ROLL 14/27,Youth carnival for peace and friendship,1951 - 1952,1951,1952,Open with exception,Canberra,False,0
1596202,A9108,ROLL 14/28,Youth carnival for peace and friendship - March 1952,1952 - 1952,1952,1952,Open with exception,Canberra,False,0
1596206,A9108,ROLL 15/1,Youth carnival for peace and friendship,1952 - 1952,1952,1952,Open with exception,Canberra,False,0
1596208,A9108,ROLL 15/2,Youth carnival for peace and friendship,1952 - 1952,1952,1952,Open with exception,Canberra,False,0
1609496,A9108,ROLL 4/13,Chinese societies and organisations [2cms],1944 - 1944,1944,1944,Open,Canberra,True,175
1609497,A9108,ROLL 4/12,Second Australian ex-servicemen's association [0.5cm],1944 - 1945,1944,1945,Open,Canberra,False,0
1609498,A9108,ROLL 4/11,Rejected volunteers association [0.5cm],1944 - 1944,1944,1944,Open,Canberra,False,0
1609500,A9108,ROLL 4/10,Australian council for Jewish rights [15 pages],1944 - 1946,1944,1946,Open,Canberra,False,0
1609501,A9108,ROLL 4/15,Bulgarian community [35 pages],1943 - 1947,1943,1947,Open,Canberra,True,36
1609502,A9108,ROLL 4/19,Italian clubs [1.5cms],1925 - 1947,1925,1947,Open,Canberra,False,0
1609504,A9108,ROLL 4/18,White Russians and Russian fascists [1.5cms],1942 - 1943,1942,1943,Open,Canberra,False,0
1609506,A9108,ROLL 4/22,All Aryan world movement [0.5cm],1942 - 1950,1942,1950,Open with exception,Canberra,False,0
1609507,A9108,ROLL 4/23,Friends of Austria [formerly free Austria league] [2cms],1941 - 1944,1941,1944,Open,Canberra,False,0
1609508,A9108,ROLL 4/21,Peoples security movement [1cm],1943 - 1947,1943,1947,Open,Canberra,False,0
1609509,A9108,ROLL 4/8,New China citizens association [12 pages],1944 - 1944,1944,1944,Open,Canberra,True,12
1609510,A9108,ROLL 4/14,Chinese societies and organisations,1944 - 1948,1944,1948,Open with exception,Canberra,True,117
1609511,A9108,ROLL 4/5,Australian First movement [4cms],1940 - 1944,1940,1944,Open,Canberra,False,0
1609513,A9108,ROLL 4/7,Australian First movement (supplement only court judgements) [4cms],1945 - 1945,1945,1945,Open,Canberra,False,0
1609514,A9108,ROLL 4/24,Friends of Austria [formerly free Austria league] [2.5cms],1944 - 1945,1944,1945,Open,Canberra,False,0
1609515,A9108,ROLL 4/25,Friends of Austria [formerly free Austria league] [1cm],1944 - 1945,1944,1945,Open,Canberra,False,0
1609516,A9108,ROLL 4/6,Australian First movement [2cms],1946 - 1946,1946,1946,Open with exception,Canberra,True,174
1609517,A9108,ROLL 4/20,Ukrainian nationals [0.5cm],1943 - 1950,1943,1950,Open with exception,Canberra,False,0
1609519,A9108,ROLL 4/9,Spanish relief committee [1cm],1937 - 1944,1937,1944,Open with exception,Canberra,False,0
1668163,A9108,ROLL 4/16,The Peoples Army,1942 - 1942,1942,1942,Open,Canberra,True,76
1668164,A9108,ROLL 4/17,Russian organisations,1944 - 1944,1944,1944,Open,Canberra,False,0
1668165,A9108,ROLL 9/15,Australian Communist Party - Research section [8 pages],1948 - 1949,1948,1949,Open,Canberra,False,0
1668166,A9108,ROLL 7/7,Heinrich Heine league,1946 - 1949,1946,1949,Open,Canberra,False,0
1668167,A9108,ROLL 7/6,British-Australian union,1946 - 1948,1946,1948,Open,Canberra,False,0
1668168,A9108,ROLL 9/7,Australian Communist Party - Attitude to government policy and vice versa etc [1.5cm],1932 - 1944,1932,1944,Open,Canberra,True,138
1668169,A9108,ROLL 7/4,Subversive organisations - Nazis and Japanese,1942 - 1947,1942,1947,Open,Canberra,True,62
1668170,A9108,ROLL 7/3,Australian public opinion polls,1941 - 1948,1941,1948,Open,Canberra,True,32
1668172,A9108,ROLL 9/1,National Socialist Party of Australia [2cm],1937 - 1941,1937,1941,Open,Canberra,False,0
1668175,A9108,ROLL 9/2,National Socialist Party of Australia [3cm],1938 - 1939,1938,1939,Open,Canberra,False,0
1668176,A9108,ROLL 7/1,Workers' Educational Association,1942 - 1949,1942,1949,Open with exception,Canberra,False,0
1668177,A9108,ROLL 7/2,The Returned Sailors Soldier's and Airmans Imperial League of Australia [RSSAILA],1946 - 1950,1946,1950,Open with exception,Canberra,False,0
1668180,A9108,ROLL 9/11,Communist Party of Australia - Structure and organisation in South Australia [1cm],1951 - 1951,1951,1951,Open with exception,Canberra,False,0
1668181,A9108,ROLL 7/5,Institute of Pacific relations,1943 - 1953,1943,1953,Open with exception,Canberra,True,16
1668186,A9108,ROLL 9/6,Australian Communist Party policy - General,1950 - 1951,1950,1951,Open with exception,Canberra,False,0
1668187,A9108,ROLL 9/5,Australian Communist Party - Policy (General) [4cm],1942 - 1950,1942,1950,Open with exception,Canberra,False,0
1668188,A9108,ROLL 9/9,"Australian Communist Party - Political committee, activities of members",1952 - 1952,1952,1952,Open with exception,Canberra,False,0
1668189,A9108,ROLL 9/12,Australian Communist Party districts - Generally [0.25cm],1936 - 1949,1936,1949,Open with exception,Canberra,False,0
1668190,A9108,ROLL 9/4,Australian Communist Party policy - General,1932 - 1942,1932,1942,Open with exception,Canberra,True,309
1668193,A9108,ROLL 9/13,"Australian Communist Party headquarters (Marx House, 695 George Street, Sydney) [2.5cm]",1946 - 1951,1946,1951,Open with exception,Canberra,False,0
1668194,A9108,ROLL 9/8,Opposition to Australian Communist Party policy - Australian Labor Party united front,1946 - 1950,1946,1950,Open with exception,Canberra,True,122
1668195,A9108,ROLL 9/14,Australian Communist Party organisers [2cm],1945 - 1949,1945,1949,Open with exception,Canberra,False,0
1668197,A9108,ROLL 9/10,Chinese communists in Australia,1948 - 1961,1948,1961,Open with exception,Canberra,True,21
1668200,A9108,ROLL 9/16,People's Printing and Publishing Society Limited [1cm],1946 - 1952,1946,1952,Open with exception,Canberra,False,0
1668323,A9108,ROLL 9/3,German intelligence service and espionage service in Australia,1946 - 1946,1946,1946,Open with exception,Canberra,False,0
1743149,A9108,ROLL 6/1,Brotherhood society of Vithkut [4 pages],1945 - 1945,1945,1945,Open,Canberra,False,0
1743153,A9108,ROLL 6/2,Indonesian detention camps [2.5cms],1946 - 1946,1946,1946,Open,Canberra,True,138
1743157,A9108,ROLL 7/9,Napredak [4cms],1951 - 1951,1951,1951,Open with exception,Canberra,False,0
1743161,A9108,ROLL 7/12,Italo-Australian club [investigation of communist influence in the Italo-Australian club] [1.5cms],1940 - 1951,1940,1951,Open with exception,Canberra,True,99
1743168,A9108,ROLL 7/16,Nazi activity in Australia [2.5cms],1934 - 1938,1934,1938,Open,Canberra,False,0
1743179,A9108,ROLL 7/15,"Pan German - German nationalist and Nazi dominated societies [National Sozialistische Deutsche Arbeiter Partei (NSDAP - National Socialist German Workers Party, known as the Nazi Party) organisation and activities overseas, including Australia, prior to WW II, info by wartime security service] [2.5cms]",1935 - 1945,1935,1945,Open,Canberra,True,127
1743193,A9108,ROLL 7/13,Nazi activities [material received by the wartime security service on the organisation of the Nazi party overseas] [4cms],1937 - 1945,1937,1945,Open,Canberra,True,255
1743202,A9108,ROLL 7/14,"National socialism [National Sozialistische Deutsche Arbeiter Partei (NSDAP - National Socialist German Workers Party, known as the Nazi Party)  advice and guidance re party organisation overseas] [1cm]",1941 - 1945,1941,1945,Open,Canberra,False,0
1743206,A9108,ROLL 7/11,L'Unita [0.5cm],1940 - 1946,1940,1946,Open,Canberra,False,0
1743209,A9108,ROLL 7/10,Australian Slav league [1cm],1943 - 1950,1943,1950,Open,Canberra,False,0
1743213,A9108,ROLL 7/17,Nazi activity in Australia,1936 - 1946,1936,1946,Open with exception,Canberra,True,427
1743214,A9108,ROLL 7/8,Free German movements,1943 - 1946,1943,1946,Open with exception,Canberra,False,0
1769119,A9108,ROLL 6/5,New world movement [3cm],1942 - 1944,1942,1944,Open,Canberra,False,0
1769122,A9108,ROLL 6/7,United Democrats [3cm],1942 - 1945,1942,1945,Open,Canberra,False,0
1769124,A9108,ROLL 6/10,National Service League [0.25cm],1943 - 1944,1943,1944,Open,Canberra,False,0
1769126,A9108,ROLL 6/9,Demobilised Servicemen's Association [1cm],1943 - 1946,1943,1946,Open,Canberra,False,0
1769129,A9108,ROLL 6/8,Australian Cultural Society [1cm],1940 - 1946,1940,1946,Open,Canberra,False,0
1769131,A9108,ROLL 8/2,Nazi activities in Western Australia [0.25cm],1943 - 1943,1943,1943,Open,Canberra,False,0
1769133,A9108,ROLL 8/1,Nazi activity in New South Wales [1.5cm],1940 - 1940,1940,1940,Open,Canberra,False,0
1769134,A9108,ROLL 6/6,Association of new citizens [0.25cm],1946 - 1950,1946,1950,Open with exception,Canberra,False,0
1769135,A9108,ROLL 6/11,New education fellowship [0.25cm],1946 - 1950,1946,1950,Open with exception,Canberra,True,30
1769137,A9108,ROLL 6/12,Organisations - General [4.5cm],1943 - 1949,1943,1949,Open with exception,Canberra,False,0
1769138,A9108,ROLL 6/13,Workers' Educational Association [2.5cm],1936 - 1943,1936,1943,Open with exception,Canberra,False,0
1781176,A9108,ROLL 6/4,Tan Jung [4cm],1948 - 1949,1948,1949,Open,Canberra,False,0
1781179,A9108,ROLL 6/3,Victorian Royal Commission on communist activities [0.5cm],1949 - 1949,1949,1949,Open,Canberra,False,0
1883076,A9108,ROLL 21/1,Australian Lithuanian Association [0.5cm],1943 - 1949,1943,1949,Open,Canberra,False,0
1883081,A9108,ROLL 8/11,Other branches of nazi organisation in Australia [4cm],1935 - 1943,1935,1943,Open,Canberra,False,0
1883082,A9108,ROLL 8/13,National Socialist Party of Australia [4cm],1936 - 1947,1936,1947,Open,Canberra,False,0
1883083,A9108,ROLL 8/12,Control of German adherents outside Germany [0.5cm],1943 - 1943,1943,1943,Not yet examined,Canberra,False,0
1883084,A9108,ROLL 21/2,Australian Macedonian Society [115pp],1934 - 1948,1934,1948,Open with exception,Canberra,True,110
1883085,A9108,ROLL 21/3,Instructions to USSR agents among displaced persons in Australia [15 pages],1947 - 1950,1947,1950,Open with exception,Canberra,True,18
1883086,A9108,ROLL 21/4,Suspected sabotage to RAAF aircrafts [1cm],1949 - 1950,1949,1950,Open with exception,Canberra,False,0
1883087,A9108,ROLL 21/5,Port Kembla Power House - Suspected sabotage [12 pages],1951 - 1951,1951,1951,Open with exception,Canberra,False,0
1883088,A9108,ROLL 21/6,Displaced persons returning to iron curtain countries [18 pages],1951 - 1951,1951,1951,Open with exception,Canberra,False,0
1884786,A9108,ROLL 8/4,Nazi activity in South Australia [2.5cms],1943 - 1947,1943,1947,Open,Canberra,False,0
1884788,A9108,ROLL 8/5,Nazi activity in South Australia [2.5cms],1944 - 1945,1944,1945,Open,Canberra,True,200
1884789,A9108,ROLL 8/6,Nazi activity in South Australia [3cms],1938 - 1944,1938,1944,Open,Canberra,True,225
1884790,A9108,ROLL 8/7,Nazi activity in South Australia [3cms],1938 - 1944,1938,1944,Open,Canberra,False,0
1884791,A9108,ROLL 8/8,Nazi activity in South Australia [4cms],1938 - 1944,1938,1944,Open,Canberra,False,0
1884792,A9108,ROLL 8/3,Nazi Activities - Queensland [1.5cms],1941 - 1949,1941,1949,Open,Canberra,True,117
1884793,A9108,ROLL 8/9,Nazi activity in Victoria [1.5cms],1942 - 1943,1942,1943,Open,Canberra,True,66
1884794,A9108,ROLL 8/10,German newspapers in Australia [2cms],1934 - 1961,1934,1961,Open,Canberra,False,0
1942482,A9108,ROLL 21/10,Polish Espionage [case of Marian Kaczmarek] [11pp],1949 - 1949,1949,1949,Open with exception,Canberra,True,12
1942491,A9108,ROLL 21/7,Reports on Communism compiled in the United Kingdom and received via UK High Commissioner and Prime Ministers Department.,1949 - 1950,1949,1950,Open with exception,Canberra,False,0
1942493,A9108,ROLL 21/12,Yugo - Slav [Yugoslav] Diplomatic couriers [2pp],1950 - 1950,1950,1950,Open with exception,Canberra,False,0
1942496,A9108,ROLL 21/8,Polish Consulate - Sydney,1944 - 1950,1944,1950,Open with exception,Canberra,False,0
1942497,A9108,ROLL 21/13,Yugoslav Consulate in Australia,1949 - 1951,1949,1951,Open with exception,Canberra,True,9
1942499,A9108,ROLL 21/9,Staff lists of Embassies in Canberra,1951 - 1951,1951,1951,Open with exception,Canberra,False,0
1942500,A9108,ROLL 21/14,Activities of Czeckoslovak nationalised trading companies,1950 - 1951,1950,1951,Open with exception,Canberra,False,0
1942502,A9108,ROLL 21/11,Yugo - Slav [Yugoslav] espionage,1949 - 1949,1949,1949,Open with exception,Canberra,False,0
3051692,A9108,ROLL 21/15,Jaconson now Jayton [4cms],1944 - 1949,1944,1949,Open,Canberra,False,0
3051698,A9108,ROLL 21/23,Zionist organisations [4cms],1941 - 1949,1941,1949,Open,Canberra,True,303
3051707,A9108,ROLL 21/16,Barrett [10 pages],1946 - 1951,1946,1951,Open with exception,Canberra,False,0
3051719,A9108,ROLL 21/17,Chinese in Australia - participation in elections for the Chinese National Assembly [9 pages],1946 - 1948,1946,1948,Open,Canberra,True,9
3051739,A9108,ROLL 21/18,Brundahl [4cms],1945 - 1949,1945,1949,Open,Canberra,False,0
3051741,A9108,ROLL 21/19,Hands off Indonesia [1cm],1945 - 1946,1945,1946,Open,Canberra,True,89
3051755,A9108,ROLL 21/20,Lifting of the ban on ships to the Netherlands East Indies [13 pages],1948 - 1948,1948,1948,Open,Canberra,False,0
3051761,A9108,ROLL 21/21,Canadian Royal Commission on Espionage in Canada 1946 [2cms],1947 - 1948,1947,1948,Open,Canberra,False,0
3051769,A9108,ROLL 21/22,Chinese Societies Movement and Associations [2cms],1943 - 1949,1943,1949,Open with exception,Canberra,True,181
3051780,A9108,ROLL 22/1,Australian Labour League (ALLY) [3cms],1940 - 1952,1940,1952,Open with exception,Canberra,False,0
3051799,A9108,ROLL 22/2,Ellison [5 pages],circa1940 - circa1952,,,Open,Canberra,False,0
3051808,A9108,ROLL 22/3,Radio transmitters [1cm],1939 - 1950,1939,1950,Open with exception,Canberra,True,85
3051829,A9108,ROLL 22/4,Campbell [10 pages],1948 - 1949,1948,1949,Open,Canberra,False,0
3066003,A9108,ROLL 22/54,Molnar [4cm],1942 - 1945,1942,1945,Open with exception,Canberra,False,0
3066004,A9108,ROLL 22/55,Rosa [12pp],1945 - 1945,1945,1945,Open,Canberra,False,0
3066005,A9108,ROLL 22/5,Schuurman [3cm],1940 - 1951,1940,1951,Open,Canberra,False,0
3066006,A9108,ROLL 22/53,Sanger [Rabbi Herman Max; 7pp],1941 - 1944,1941,1944,Open,Canberra,True,8
3066007,A9108,ROLL 22/44,Parsons [3pp],1951 - 1951,1951,1951,Open,Canberra,False,0
3066012,A9108,ROLL 22/6,Campbell [21pp],1950 - 1962,1950,1962,Open with exception,Canberra,False,0
3066016,A9108,ROLL 22/7,Dodds [4pp],1949 - 1950,1949,1950,Open with exception,Canberra,False,0
3066019,A9108,ROLL 22/14,Birmbaum [16pp],1950 - 1951,1950,1951,Open with exception,Canberra,False,0
3066027,A9108,ROLL 22/15,McPhee [4pp],1949 - 1951,1949,1951,Open with exception,Canberra,False,0
3066028,A9108,ROLL 22/16,Rudys [8pp],1951 - 1951,1951,1951,Open with exception,Canberra,False,0
3066030,A9108,ROLL 22/30,Latch [6pp],1951 - 1951,1951,1951,Open with exception,Canberra,False,0
3066033,A9108,ROLL 22/31,Rozos [13pp],1951 - 1954,1951,1954,Open with exception,Canberra,False,0
3066035,A9108,ROLL 22/52,Noon [10pp],1951 - 1966,1951,1966,Open with exception,Canberra,False,0
3066037,A9108,ROLL 22/32,Spinks [4pp],1951 - 1951,1951,1951,Open with exception,Canberra,False,0
3066039,A9108,ROLL 22/33,Brideson [12pp],1951 - 1951,1951,1951,Open with exception,Canberra,False,0
3066040,A9108,ROLL 22/34,Lohmeyer [11pp],1951 - 1951,1951,1951,Open with exception,Canberra,False,0
3066042,A9108,ROLL 22/35,Dorn [9pp],1951 - 1951,1951,1951,Open with exception,Canberra,False,0
3066045,A9108,ROLL 22/36,Essex [25pp],1951 - 1951,1951,1951,Open with exception,Canberra,False,0
3066046,A9108,ROLL 22/37,Warwick [17pp],1951 - 1951,1951,1951,Open with exception,Canberra,False,0
3066047,A9108,ROLL 22/38,Johnson [13pp],1951 - 1951,1951,1951,Open with exception,Canberra,False,0
3066049,A9108,ROLL 22/39,Meyer [8pp],1951 - 1951,1951,1951,Open with exception,Canberra,False,0
3066050,A9108,ROLL 22/40,Moser [9pp],1951 - 1953,1951,1953,Open with exception,Canberra,False,0
3066051,A9108,ROLL 22/41,Strickland [12pp],1951 - 1954,1951,1954,Open with exception,Canberra,False,0
3066052,A9108,ROLL 22/42,Gow [25pp],1950 - 1952,1950,1952,Open with exception,Canberra,False,0
3066055,A9108,ROLL 22/43,Hinckley [12pp],1951 - 1951,1951,1951,Open with exception,Canberra,False,0
3066056,A9108,ROLL 22/45,Campana [7pp],1951 - 1951,1951,1951,Open with exception,Canberra,False,0
3066058,A9108,ROLL 22/46,Testini [15pp],1951 - 1959,1951,1959,Open with exception,Canberra,False,0
3066059,A9108,ROLL 22/47,Seaniger [17pp],1951 - 1952,1951,1952,Open with exception,Canberra,False,0
3066060,A9108,ROLL 22/48,Fallas [4pp],1951 - 1951,1951,1951,Open with exception,Canberra,False,0
3066063,A9108,ROLL 22/49,Reynolds [7pp],1951 - 1951,1951,1951,Open with exception,Canberra,False,0
3066064,A9108,ROLL 22/50,Stafford [12pp],1951 - 1951,1951,1951,Open with exception,Canberra,False,0
3066065,A9108,ROLL 22/51,Moiseiew [13pp],1950 - 1951,1950,1951,Open with exception,Canberra,False,0
3079589,A9108,ROLL 22/12,Boas [6pp],1945 - 1945,1945,1945,Open,Canberra,False,0
3079592,A9108,ROLL 22/65,Australian Democratic Front [19pp],1940 - 1940,1940,1940,Open,Canberra,False,0
3080172,A9108,ROLL 22/59,"Potential ""Quislings"" in the event of an invasion [2cm]",1943 - 1954,1943,1954,Open,Canberra,True,122
3080197,A9108,ROLL 22/56,Suspected migrants to Australia ex Shanghai [2cm],1946 - 1949,1946,1949,Open,Canberra,False,0
3080227,A9108,ROLL 22/57,Grodzinski [1cm],1947 - 1948,1947,1948,Open,Canberra,False,0
3080234,A9108,ROLL 22/58,Kotiarova [18pp],1947 - 1948,1947,1948,Open,Canberra,False,0
3080239,A9108,ROLL 22/63,Stevens [19pp],1931 - 1933,1931,1933,Open,Canberra,False,0
3080330,A9108,ROLL 22/23,Craig [3pp],1951 - 1951,1951,1951,Open with exception,Canberra,False,0
3080347,A9108,ROLL 22/24,Laher [15pp],1951 - 1952,1951,1952,Open with exception,Canberra,False,0
3080424,A9108,ROLL 22/25,Panton [14pp],1951 - 1953,1951,1953,Open with exception,Canberra,False,0
3080429,A9108,ROLL 22/26,Annison [12pp],1951 - 1955,1951,1955,Open with exception,Canberra,False,0
3080480,A9108,ROLL 22/27,Forbes [3pp],1951 - 1951,1951,1951,Open with exception,Canberra,False,0
3080498,A9108,ROLL 22/28,Hillas [18pp],1949 - 1967,1949,1967,Open with exception,Canberra,True,20
3080556,A9108,ROLL 22/29,Croxton [10pp],1951 - 1951,1951,1951,Open with exception,Canberra,False,0
3081080,A9108,ROLL 22/22,Johnson [14pp],1951 - 1956,1951,1956,Open with exception,Canberra,False,0
3081081,A9108,ROLL 22/21,McHutchinson [8pp],1951 - 1963,1951,1963,Open with exception,Canberra,False,0
3081082,A9108,ROLL 22/20,Gibbs [10pp],1952 - 1952,1952,1952,Open with exception,Canberra,False,0
3081083,A9108,ROLL 22/19,James [3pp],1951 - 1951,1951,1951,Open with exception,Canberra,False,0
3081577,A9108,ROLL 22/18,Ruff [18pp],1951 - 1963,1951,1963,Open with exception,Canberra,False,0
3081585,A9108,ROLL 22/17,Schaffer [17pp],1951 - 1957,1951,1957,Open with exception,Canberra,False,0
3081593,A9108,ROLL 22/13,Pearse [13pp],1950 - 1950,1950,1950,Open with exception,Canberra,False,0
3081602,A9108,ROLL 22/11,Bunyan [7pp],1950 - 1950,1950,1950,Open with exception,Canberra,False,0
3081607,A9108,ROLL 22/10,Friedmann [7pp],1950 - 1950,1950,1950,Open with exception,Canberra,False,0
3081618,A9108,ROLL 22/9,Tomaszewski [14pp],1951 - 1956,1951,1956,Open with exception,Canberra,False,0
3081628,A9108,ROLL 22/8,Shillay [12pp],1950 - 1954,1950,1954,Open with exception,Canberra,False,0
3081638,A9108,ROLL 22/64,"Modern Publishers ptl Ltd. Anvil bookshop, Sydney NSW [52pp]",1934 - 1952,1934,1952,Open with exception,Canberra,False,0
3081643,A9108,ROLL 22/62,Minority Movement [2cm],1929 - 1951,1929,1951,Open with exception,Canberra,False,0
3081651,A9108,ROLL 22/61,Miscellaneous reports from Sydney office on Communists [2cm],1950 - 1965,1950,1965,Open with exception,Canberra,False,0
3081664,A9108,ROLL 22/60,QANTAS flight stewards. Possibility of acting as couriers for the Communist Party of Australia [1cm],1953 - 1957,1953,1957,Open with exception,Canberra,False,0
3081840,A9108,ROLL 3/10,Motor Vessel IRON YAMPI[1p],1955 - 1960,1955,1960,Open,Canberra,False,0
3081975,A9108,ROLL 3/3,Motor Vessel WIMBELDON[13pp],1959 - 1959,1959,1959,Open with exception,Canberra,False,0
3081988,A9108,ROLL 3/4,Steam Ship LAKE TORRENS[13pp],1959 - 1960,1959,1960,Open with exception,Canberra,False,0
3081991,A9108,ROLL 3/5,Motor Vessel PATINA[5pp],1959 - 1960,1959,1960,Open with exception,Canberra,False,0
3082005,A9108,ROLL 3/6,Chinese Communist Charter Ship OTHEM[5pp],1950 - 1966,1950,1966,Open with exception,Canberra,True,5
3082010,A9108,ROLL 3/8,Indonesian Vessel SEMANGAT BARU[3pp],1960 - 1960,1960,1960,Open with exception,Canberra,False,0
3082013,A9108,ROLL 3/9,Motor Vessel MARRA[4pp],1955 - 1955,1955,1955,Open with exception,Canberra,False,0
3082077,A9108,ROLL 3/11,Motor Vessel NORTH ESK [5pp],1960 - 1962,1960,1962,Open with exception,Canberra,False,0
3082079,A9108,ROLL 3/12,Motor Ship GENERAL SIKORSKI [17pp],1960 - 1965,1960,1965,Open with exception,Canberra,False,0
3082083,A9108,ROLL 3/13,Steam Ship LAKE EYRE[2pp],1960 - 1960,1960,1960,Open with exception,Canberra,False,0
3082084,A9108,ROLL 3/2,Steam Ship BOKA [3.5cm],1956 - 1960,1956,1960,Open with exception,Canberra,False,0
3082088,A9108,ROLL 3/7,Steam Ship KONUI [2pp],1960 - 1960,1960,1960,Open with exception,Canberra,False,0
3082089,A9108,ROLL 3/1,Motor Vessel DIMITRY DONSKOY [1.5cm],1950 - 1961,1950,1961,Open with exception,Canberra,False,0
3085692,A9108,ROLL 3/17,Merchant Vessel KLADNO [31pp],1961 - 1961,1961,1961,Open with exception,Canberra,False,0
3085701,A9108,ROLL 3/14,Yugoslav ship ZETA [31pp],1960 - 1961,1960,1961,Open with exception,Canberra,False,0
3085707,A9108,ROLL 3/15,Motor Vessel ISOBEL QUEEN (ex HMAS MARYBOROUGH) [1cm],1951 - 1952,1951,1952,Open with exception,Canberra,False,0
3085715,A9108,ROLL 3/16,Freighter OLGA[8pp],1960 - 1961,1960,1961,Open with exception,Canberra,False,0
3085721,A9108,ROLL 3/18,Ship LAKE SORREL [3pp],1960 - 1967,1960,1967,Open with exception,Canberra,False,0
3085726,A9108,ROLL 3/19,Ship OKRZEJA [3pp],1960 - 1960,1960,1960,Open,Canberra,False,0
3085733,A9108,ROLL 3/20,Polish Ship MARIAN BUCZEK [14pp],1961 - 1961,1961,1961,Open with exception,Canberra,False,0
3085736,A9108,ROLL 3/28,Polish Ship KAPITAN KOSKO [1cm],1961 - 1962,1961,1962,Open with exception,Canberra,False,0
3085740,A9108,ROLL 3/29,Soviet Ship SHOKALSKY [28pp],1961 - 1961,1961,1961,Open with exception,Canberra,False,0
3085750,A9108,ROLL 3/32,Soviet Ship MOSKALVO and ORLIK [21pp],1962 - 1963,1962,1963,Open with exception,Canberra,False,0
3085753,A9108,ROLL 3/33,Polish Ship PHENIAN[16pp],1963 - 1963,1963,1963,Open with exception,Canberra,False,0
3085758,A9108,ROLL 3/34,Ship BERMUDA TRADER [1cm],1963 - 1963,1963,1963,Open with exception,Canberra,False,0
3096590,A9108,ROLL 3/30,Ship ANTON LENA PROVICH [2pp],1961 - 1961,1961,1961,Open with exception,Canberra,False,0
3096692,A9108,ROLL 3/31,Soviet Ship LENA [2cm],1956 - 1959,1956,1959,Open with exception,Canberra,False,0
3096699,A9108,ROLL 3/35,Polish Ship MARCELI NOWOTOKO [28pp],1963 - 1963,1963,1963,Open with exception,Canberra,False,0
3096706,A9108,ROLL 3/36,Soviet vessel WYNN [Vin] [7pp],1963 - 1963,1963,1963,Open with exception,Canberra,False,0
3096709,A9108,ROLL 3/37,Ship LEMANA [5pp],1963 - 1963,1963,1963,Open with exception,Canberra,False,0
3096716,A9108,ROLL 3/38,Ship RUGELY [2pp],1963 - 1963,1963,1963,Open with exception,Canberra,False,0
3096721,A9108,ROLL 3/39,Ship MILLER CANOPUS [2pp],1963 - 1963,1963,1963,Open with exception,Canberra,False,0
3096726,A9108,ROLL 3/40,Ship CRESSINGTON COURT [5pp],1963 - 1964,1963,1964,Open with exception,Canberra,False,0
3096732,A9108,ROLL 3/41,Ship UMITAKA MARU [10pp],1963 - 1963,1963,1963,Open with exception,Canberra,False,0
3096745,A9108,ROLL 3/46,International Peace campaign [2cm],1936 - 1945,1936,1945,Open,Canberra,False,0
3096746,A9108,ROLL 3/47,Christian Social Order Movement [36pp],1940 - 1951,1940,1951,Open,Canberra,False,0
3096749,A9108,ROLL 3/51,Nazi propaganda [1cm],1941 - 1944,1941,1944,Open,Canberra,False,0
3096926,A9108,ROLL 3/42,Cavour Club [3cm],1936 - 1950,1936,1950,Open with exception,Canberra,False,0
3096928,A9108,ROLL 3/49,Women's International Zionist Organisation [12pp],1950 - 1951,1950,1951,Open with exception,Canberra,False,0
3096958,A9108,ROLL 3/43,Odinist Society [10pp],1943 - 1945,1943,1945,Open,Canberra,False,0
3096962,A9108,ROLL 3/44,Central Japan Pioneer Mission [9pp],1942 - 1943,1942,1943,Open,Canberra,False,0
3096966,A9108,ROLL 3/45,New Council for Civil Liberties [5pp],1943 - 1943,1943,1943,Open,Canberra,False,0
3096968,A9108,ROLL 3/48,Committee for the liberation of Greece [2cm],1943 - 1945,1943,1945,Open,Canberra,True,125
3096973,A9108,ROLL 3/50,Trades and Labour Council [1.5cm],1943 - 1950,1943,1950,Open with exception,Canberra,False,0
3096993,A9108,ROLL 3/52,Anti-Semitism [4cm],1943 - 1959,1943,1959,Open with exception,Canberra,False,0
3096998,A9108,ROLL 3/25,Yugoslav ship PETKA [3pp],1961 - 1961,1961,1961,Open with exception,Canberra,False,0
3104886,A9108,ROLL 3/21,Czech Ship Orlik [not to be mistaken with Russian Ship Orlik] [16pp],1961 - 1961,1961,1961,Open with exception,Canberra,False,0
3104921,A9108,ROLL 3/24,Ship Surriento [12pp],1951 - 1951,1951,1951,Open with exception,Canberra,False,0
3104950,A9108,ROLL 3/26,Ship Lake Boga[2pp],1961 - 1961,1961,1961,Open with exception,Canberra,False,0
3104953,A9108,ROLL 3/27,Ship Mundoora [2pp],1961 - 1961,1961,1961,Open with exception,Canberra,False,0
3105371,A9108,ROLL 5/1,Fighting French Movement [73pp],1941 - 1943,1941,1943,Open,Canberra,False,0
3105374,A9108,ROLL 5/2,Japanese Fifth Column [69pp],1941 - 1942,1941,1942,Open,Canberra,False,0
3105376,A9108,ROLL 5/3,Nationalisation Party [3pp],1942 - 1942,1942,1942,Open,Canberra,False,0
3105381,A9108,ROLL 5/4,Silent Sentinels - Silent Knights [18pp],1932 - 1944,1932,1944,Open,Canberra,False,0
